DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_EASTAT_20,C2021_EASTAT_20_NAME,C2021_EASTAT_20_CODE,C2021_EASTAT_20_TYPE,C2021_EASTAT_20_TYPECODE,C2021_EASTAT_20_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,2.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8a9a10a11a12a13a14d20301,4925,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,2453,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8a9a10a11a12a13d20100,4926,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,1.7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8a9a10a11a12a13d20301,4927,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20100,Value,2300,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8a9d20100,4928,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20301,Percent,1.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8a9d20301,4929,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20100,Value,1778,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8d20100,4930,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20301,Percent,1.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d8d20301,4931,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20100,Value,522,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d9d20100,4932,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20301,Percent,0.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d9d20301,4933,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20100,Value,17,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d10a11d20100,4934,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d10a11d20301,4935,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20100,Value,12,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d10d20100,4936,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d10d20301,4937,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20100,Value,5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d11d20100,4938,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d11d20301,4939,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20100,Value,136,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d12a13d20100,4940,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20301,Percent,0.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d12a13d20301,4941,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20100,Value,87,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d12d20100,4942,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20301,Percent,0.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d12d20301,4943,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20100,Value,49,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d13d20100,4944,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d13d20301,4945,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20100,Value,778,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d14d20100,4946,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20301,Percent,0.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d14d20301,4947,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1011,Economically inactive,1011,Economic activity status,1000000,25,20100,Value,52307,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d15a16a17a18a19d20100,4948,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,1011,Economically inactive,1011,Economic activity status,1000000,25,20301,Percent,35.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d15a16a17a18a19d20301,4949,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20100,Value,29260,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d15d20100,4950,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20301,Percent,19.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d15d20301,4951,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20100,Value,6327,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d16d20100,4952,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20301,Percent,4.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d16d20301,4953,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20100,Value,6928,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d17d20100,4954,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20301,Percent,4.7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d17d20301,4955,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20100,Value,4999,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d18d20100,4956,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20301,Percent,3.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d18d20301,4957,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20100,Value,4793,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d19d20100,4958,10850
2021,2021,2021,date,0,0,1774190644,Bedford,E06000055,local authorities: county / unitary (as of April 2023),423,79,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20301,Percent,3.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190644d19d20301,4959,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20100,Value,236760,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d0d20100,4960,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20301,Percent,100,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d0d20301,4961,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20100,Value,152985,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1a2a3a4a5a6a7d20100,4962,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20301,Percent,64.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1a2a3a4a5a6a7d20301,4963,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20100,Value,147841,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1a2a3a4a5a6d20100,4964,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20301,Percent,62.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1a2a3a4a5a6d20301,4965,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20100,Value,122809,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1a2d20100,4966,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20301,Percent,51.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1a2d20301,4967,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20100,Value,28314,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1d20100,4968,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20301,Percent,12,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d1d20301,4969,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20100,Value,94495,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d2d20100,4970,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20301,Percent,39.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d2d20301,4971,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20100,Value,3566,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d3a4d20100,4972,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20301,Percent,1.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d3a4d20301,4973,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20100,Value,756,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d3d20100,4974,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d3d20301,4975,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20100,Value,2810,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d4d20100,4976,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20301,Percent,1.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d4d20301,4977,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20100,Value,21466,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d5a6d20100,4978,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20301,Percent,9.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d5a6d20301,4979,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20100,Value,8798,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d5d20100,4980,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20301,Percent,3.7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d5d20301,4981,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20100,Value,12668,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d6d20100,4982,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20301,Percent,5.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d6d20301,4983,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20100,Value,5144,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d7d20100,4984,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20301,Percent,2.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d7d20301,4985,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20100,Value,4307,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8a9a10a11a12a13a14d20100,4986,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,1.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8a9a10a11a12a13a14d20301,4987,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,3236,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8a9a10a11a12a13d20100,4988,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,1.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8a9a10a11a12a13d20301,4989,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20100,Value,3026,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8a9d20100,4990,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20301,Percent,1.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8a9d20301,4991,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20100,Value,2410,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8d20100,4992,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20301,Percent,1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d8d20301,4993,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20100,Value,616,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d9d20100,4994,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d9d20301,4995,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20100,Value,21,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d10a11d20100,4996,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d10a11d20301,4997,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20100,Value,12,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d10d20100,4998,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d10d20301,4999,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20100,Value,9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d11d20100,5000,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d11d20301,5001,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20100,Value,189,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d12a13d20100,5002,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20301,Percent,0.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d12a13d20301,5003,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20100,Value,135,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d12d20100,5004,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20301,Percent,0.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d12d20301,5005,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20100,Value,54,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d13d20100,5006,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d13d20301,5007,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20100,Value,1071,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d14d20100,5008,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20301,Percent,0.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d14d20301,5009,10850
2021,2021,2021,date,0,0,1774190645,Central Bedfordshire,E06000056,local authorities: county / unitary (as of April 2023),423,80,1011,Economically inactive,1011,Economic activity status,1000000,25,20100,Value,79468,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190645d15a16a17a18a19d20100,5010,10850
